web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,original_title,budget,original_language,homepage,overview,popularity,runtime,revenue,release_date,vote_average,vote_count,genres,spoken_languages,production_countries
https://www.nytimes.com/2019/06/06/movies/leto-review.html,Kirill Serebrennikov’s gentle mood piece brings an underground music scene to vivid life.,The New York Times,"subject: Music;creative_works: Leto (Movie);persons: Serebrennikov, Kirill S;",2019-06-06T11:00:02+0000,283,‘Leto’ Review: Love and Rock in Leningrad,Critic’s Pick,,Leto,,,,By Jeannette Catsoulis,,Leto,Прошлым Летом,,ru,,"One evening Grisha dares to approach Polinka, a girl from the neighbouring village he has admired for a long time. They begin to date and all goes well until the day when Grisha’s impudent friend Kostya decides to ridicule Polinka in public.",0.244,,,1962-11-30,6.0,1.0,,,
https://www.nytimes.com/2019/06/06/movies/leto-review.html,Kirill Serebrennikov’s gentle mood piece brings an underground music scene to vivid life.,The New York Times,"subject: Music;creative_works: Leto (Movie);persons: Serebrennikov, Kirill S;",2019-06-06T11:00:02+0000,283,‘Leto’ Review: Love and Rock in Leningrad,Critic’s Pick,,Leto,,,,By Jeannette Catsoulis,,Leto,L'Étoile du Nord,,fr,,"Edouard Binet, an aimless Frenchman, has been travelling in North Africa for many years, and is sailing to Belgium. En route, he meets Sylvie Baron. He introduces her to Nemrod Lobetoum, a rich Egyptian carrying valuable jewelry, and Sylvie and Nemrod become friends. Their friendship escalates to love, which makes Edouard jealous. Days later, Edouard arrives at a rooming house owned by Mme. Louise Baron, Sylvie's mother, wearing blood-stained clothes. It appears that Nemrod was killed on a train after he arrived in France, but Edouard denies any knowledge of what happened. Sylvie suspects that Edouard is responsible for Nemrod's death, but by now her mother has become Edouard's ally.",5.788,,,1982-03-31,6.4,23.0,,,
https://www.nytimes.com/2019/06/06/movies/leto-review.html,Kirill Serebrennikov’s gentle mood piece brings an underground music scene to vivid life.,The New York Times,"subject: Music;creative_works: Leto (Movie);persons: Serebrennikov, Kirill S;",2019-06-06T11:00:02+0000,283,‘Leto’ Review: Love and Rock in Leningrad,Critic’s Pick,,Leto,,,,By Jeannette Catsoulis,,Leto,All-American Girl: The Mary Kay Letourneau Story,,en,,"A teacher is arrested and jailed for raping her 13-year-old student, and twice gives birth to his child.",3.875,,,2000-01-18,4.1,9.0,,,
https://www.nytimes.com/2019/06/06/movies/leto-review.html,Kirill Serebrennikov’s gentle mood piece brings an underground music scene to vivid life.,The New York Times,"subject: Music;creative_works: Leto (Movie);persons: Serebrennikov, Kirill S;",2019-06-06T11:00:02+0000,283,‘Leto’ Review: Love and Rock in Leningrad,Critic’s Pick,,Leto,,,,By Jeannette Catsoulis,,Leto,L'Étoile du jour,,fr,,"A small circus arrives in a coastal area of the North Sea: the place looks rather eerie and the audience is quite scarce. But despite all of this, the life of the performers is animated by feelings born under the circus tent, and which are often lived out in the secret of their trailers. The ballerina Angèle has an affair with Elliot, the company's clown who is tormented by his conscience; but she is also courted by Heroy, the circus director; he is a cruel and potentially dangerous man who is willing to win her over by resorting to the powers of the magician Zephyr.",2.858,,,2012-11-28,3.5,2.0,,,
https://www.nytimes.com/2019/06/06/movies/leto-review.html,Kirill Serebrennikov’s gentle mood piece brings an underground music scene to vivid life.,The New York Times,"subject: Music;creative_works: Leto (Movie);persons: Serebrennikov, Kirill S;",2019-06-06T11:00:02+0000,283,‘Leto’ Review: Love and Rock in Leningrad,Critic’s Pick,,Leto,,,,By Jeannette Catsoulis,,Leto,L'Étoile de mer,,fr,,The romantic relationship between a man and a woman.,2.95,,,1928-04-20,7.009,56.0,,,
https://www.nytimes.com/2019/06/06/movies/leto-review.html,Kirill Serebrennikov’s gentle mood piece brings an underground music scene to vivid life.,The New York Times,"subject: Music;creative_works: Leto (Movie);persons: Serebrennikov, Kirill S;",2019-06-06T11:00:02+0000,283,‘Leto’ Review: Love and Rock in Leningrad,Critic’s Pick,,Leto,,,,By Jeannette Catsoulis,,Leto,L'Étoile mystérieuse,,fr,,"The sudden approach of a giant meteorite to Earth gives Tintin nightmares of death. Luckily, it lands in the Arctic Sea. Then, Tintin is appointed press delegate aboard Captain Haddock's ship Aurora, along with an international expedition to find it.",2.26,,,1992-01-06,6.5,41.0,,,
https://www.nytimes.com/2019/06/06/movies/leto-review.html,Kirill Serebrennikov’s gentle mood piece brings an underground music scene to vivid life.,The New York Times,"subject: Music;creative_works: Leto (Movie);persons: Serebrennikov, Kirill S;",2019-06-06T11:00:02+0000,283,‘Leto’ Review: Love and Rock in Leningrad,Critic’s Pick,,Leto,,,,By Jeannette Catsoulis,,Leto,L'été dernier,,fr,,"One summer, a French teenager who has been living with his mother in the city moves in with his estranged father’s family in the countryside, where he clashes with his stepmother.",191.524,,,2023-09-13,5.784,125.0,,,
https://www.nytimes.com/2019/06/06/movies/leto-review.html,Kirill Serebrennikov’s gentle mood piece brings an underground music scene to vivid life.,The New York Times,"subject: Music;creative_works: Leto (Movie);persons: Serebrennikov, Kirill S;",2019-06-06T11:00:02+0000,283,‘Leto’ Review: Love and Rock in Leningrad,Critic’s Pick,,Leto,,,,By Jeannette Catsoulis,,Leto,Place de l'Étoile,,fr,,"Éric Rohmer's short for the portmanteau film Paris vu par (Six in Paris, 1965), concerning a haberdasher and his umbrella. Convinced he has killed a man, Jean-Marc flees and spends an anxious few days waiting for the death of the stranger to be reported in the newspapers...",1.333,,,1965-05-19,0.0,0.0,,,
https://www.nytimes.com/2019/06/06/movies/leto-review.html,Kirill Serebrennikov’s gentle mood piece brings an underground music scene to vivid life.,The New York Times,"subject: Music;creative_works: Leto (Movie);persons: Serebrennikov, Kirill S;",2019-06-06T11:00:02+0000,283,‘Leto’ Review: Love and Rock in Leningrad,Critic’s Pick,,Leto,,,,By Jeannette Catsoulis,,Leto,Babí léto,,cs,,"A bittersweet comedy starring the great Vlastimil Brodský as Fanda, an old man who refuses to grow up. Despite pleas from his exasperated wife who wants him to make serious decisions about the future, Fanda ignores the nagging and spends his days seeking amusement and adventure.",8.457,,,2001-09-27,6.8,16.0,,,
https://www.nytimes.com/2019/06/06/movies/leto-review.html,Kirill Serebrennikov’s gentle mood piece brings an underground music scene to vivid life.,The New York Times,"subject: Music;creative_works: Leto (Movie);persons: Serebrennikov, Kirill S;",2019-06-06T11:00:02+0000,283,‘Leto’ Review: Love and Rock in Leningrad,Critic’s Pick,,Leto,,,,By Jeannette Catsoulis,,Leto,Léto s gentlemanem,,cs,,,1.553,,,2019-02-14,6.5,2.0,,,
https://www.nytimes.com/2019/06/06/movies/leto-review.html,Kirill Serebrennikov’s gentle mood piece brings an underground music scene to vivid life.,The New York Times,"subject: Music;creative_works: Leto (Movie);persons: Serebrennikov, Kirill S;",2019-06-06T11:00:02+0000,283,‘Leto’ Review: Love and Rock in Leningrad,Critic’s Pick,,Leto,,,,By Jeannette Catsoulis,,Leto,Rozmarné léto,,cs,,"Middle-aged Antonin and his friends, the major, now retired, and the canon, are in the river, swimming and philosophizing. Then it starts to rain. It just seems to be that sort of summer. Antonin runs the swimming bath with his portly wife Katherine... A man appears with his horse-drawn caravan. He lays a striped pole across the river and walks over. With a handstand and a magic trick, Ernie the Conjuror invites everyone to that evening's performance... Ernie is a tightrope walker of only modest skill, but with a slim and beautiful assistant, Anna. Antonin speaks to her. The two spend the night in the change room by the river, Antonin massaging her feet all night long. Katherine decides to move into the caravan with Ernie. But now the major and even the canon sense Anna's attractiveness...",10.472,,,1968-05-24,6.7,26.0,,,
https://www.nytimes.com/2019/06/06/movies/leto-review.html,Kirill Serebrennikov’s gentle mood piece brings an underground music scene to vivid life.,The New York Times,"subject: Music;creative_works: Leto (Movie);persons: Serebrennikov, Kirill S;",2019-06-06T11:00:02+0000,283,‘Leto’ Review: Love and Rock in Leningrad,Critic’s Pick,,Leto,,,,By Jeannette Catsoulis,,Leto,Thomas Pesquet : L'Étoffe d'un héros,,fr,,"At 38, Thomas Pesquet is the youngest French astronaut to be selected for a 180 days mission in the ISS. Oleg Novitskiy, the Russian pilot and the American Peggy Whitson, the most experienced astronaut in the world, train alongside him.",1.001,,,2019-08-07,7.3,9.0,,,
https://www.nytimes.com/2019/05/21/movies/the-tomorrow-man-review.html,Blythe Danner and John Lithgow strain to elevate this twee late-life romance.,The New York Times,"subject: Movies;creative_works: The Tomorrow Man (Movie);persons: Danner, Blythe;persons: Lithgow, John;persons: Jones, Noble;",2019-05-21T11:00:01+0000,280,‘The Tomorrow Man’ Review: Love Among the Neuroses,,,"They Whirl, They Twirl, They Tango",,,,By Jeannette Catsoulis,,The Tomorrow Man,The Tomorrow Man,,en,,"Ed Hemsler spends his life preparing for a disaster that may never come. Ronnie Meisner spends her life shopping for things she may never use. In a small town somewhere in America, these two people will try to find love while trying not to get lost in each other’s stuff.",6.53,,,2019-05-22,5.746,59.0,,,
https://www.nytimes.com/2019/05/21/movies/the-tomorrow-man-review.html,Blythe Danner and John Lithgow strain to elevate this twee late-life romance.,The New York Times,"subject: Movies;creative_works: The Tomorrow Man (Movie);persons: Danner, Blythe;persons: Lithgow, John;persons: Jones, Noble;",2019-05-21T11:00:01+0000,280,‘The Tomorrow Man’ Review: Love Among the Neuroses,,,"They Whirl, They Twirl, They Tango",,,,By Jeannette Catsoulis,,The Tomorrow Man,The Tomorrow Man,,en,,"The android Kent is programmed to travel back in time and save humanity from its future. His way leads to earth, which is going to be destroyed by a great rocket-disaster. As he wants to prohibit this, a mad scientist is in his way. But there are more problems: He has to act as a human. Computer-expert Jonathan Driscoll becomes his mentor and tries to help and repair him.",2.825,,,1996-09-01,4.6,9.0,,,
https://www.nytimes.com/2019/05/21/movies/the-tomorrow-man-review.html,Blythe Danner and John Lithgow strain to elevate this twee late-life romance.,The New York Times,"subject: Movies;creative_works: The Tomorrow Man (Movie);persons: Danner, Blythe;persons: Lithgow, John;persons: Jones, Noble;",2019-05-21T11:00:01+0000,280,‘The Tomorrow Man’ Review: Love Among the Neuroses,,,"They Whirl, They Twirl, They Tango",,,,By Jeannette Catsoulis,,The Tomorrow Man,The Tomorrow Man,,en,,"Larry Mackey is a blue-collar dad in the 1970's, determined to make a better future for his young son. A future that's coming a lot faster than he thinks... When a depraved gang of time travelers from 2000 cross Larry's path, he's accidentally forwarded, where he discovers he's the reason his grown son has become a gangland murderer. Now he must make every minute count in his second chance of a lifetime to set things right",1.729,,,2001-07-31,4.5,2.0,,,
https://www.nytimes.com/2019/05/21/movies/the-tomorrow-man-review.html,Blythe Danner and John Lithgow strain to elevate this twee late-life romance.,The New York Times,"subject: Movies;creative_works: The Tomorrow Man (Movie);persons: Danner, Blythe;persons: Lithgow, John;persons: Jones, Noble;",2019-05-21T11:00:01+0000,280,‘The Tomorrow Man’ Review: Love Among the Neuroses,,,"They Whirl, They Twirl, They Tango",,,,By Jeannette Catsoulis,,The Tomorrow Man,The Man Who Saw Tomorrow,,en,,"Hosted by Orson Welles, this documentary utilizes a grab bag of dramatized scenes, stock footage, TV news clips and interviews to ask: Did 16th century French astrologer and physician Nostradamus actually predict such events as the fall of King Louis XVI, the rise of Napoleon, the assassination of President John F. Kennedy? And are there prophecies that have yet to come true?",7.094,,,1981-01-09,7.1,20.0,,,
